,LA,LP,LL,LW,RLW,LMF,LS,LA_Boxcox,LP_Boxcox,LL_Boxcox,LW_Boxcox,RLW_Boxcox,LMF_Boxcox
236,204.61,72.53,32.42,10.68,3.03,0.155579185,3.0,3.230731325781168,4.611467151398481,2.81768226614533,2.26698445989524,0.7742945706006688,-1.414686454885633
237,351.9,110.26,35.22,24.56,1.43,0.115782596,3.0,3.4019647033041114,5.0993949563819685,2.8708917621226275,3.0177688171660515,0.3168800945734796,-1.5734817945230375
238,120.75,45.64,17.86,9.67,1.85,0.231876032,1.0,3.0447767048134353,4.079869609665702,2.4179224893740385,2.1758541500369804,0.5010889221026787,-1.1758153104548503
239,130.34,47.07,17.89,10.31,1.73,0.235314837,1.0,3.0729926791679696,4.115015876748034,2.4190903913907373,2.234679813023523,0.45622696617262887,-1.1664266057427155
240,180.66,72.75,24.42,15.49,1.58,0.136538775,3.0,3.188642402351434,4.614970490584832,2.631415306570641,2.605087324288576,0.39215094337183815,-1.4866455326506471
241,225.42,84.64,28.0,16.06,1.74,0.125863883,2.0,3.262739676531081,4.790535354820679,2.7221669548939116,2.6376984658961544,0.4601647660591809,-1.5300697684332534
242,124.8,46.19,17.78,9.63,1.85,0.233979954,3.0,3.0570113197129625,4.0935116505862625,2.4147972553864805,2.172044470802266,0.5010889221026787,-1.1700598085321228
243,214.12,73.85,32.64,12.29,2.66,0.157042148,2.0,3.245824099163823,4.632335096783154,2.8220471441767936,2.3952142525663613,0.7109707677594217,-1.4094149223502939
244,122.57,45.86,17.85,8.8,2.03,0.233118144,3.0,3.0503350334753034,4.085345384378613,2.4175326978601177,2.0890605567756113,0.5598645135019538,-1.1724130415747214
245,1041.68,205.27,49.95,40.11,1.25,0.098887945,3.0,3.69218322371551,5.836308859086118,3.089325543275152,3.44922921673211,0.20678240991806923,-1.6525001091380171
246,124.64,46.23,17.85,9.3,1.92,0.233275777,1.0,3.056537111452121,4.094497668633409,2.4175326978601177,2.1399738188960655,0.5250525398544246,-1.171982165061124
247,137.55,54.21,18.99,13.62,1.39,0.187224109,3.0,3.092605622857583,4.276377708121086,2.4604539146430495,2.488628226817697,0.2945063662714666,-1.3075140971532169
248,124.11,45.98,17.61,9.66,1.82,0.23481662,3.0,3.0549610364348796,4.08832148440516,2.4081032483898714,2.1749032646983593,0.49034330209144555,-1.167780953179009
249,126.42,46.31,17.72,9.74,1.82,0.235790452,3.0,3.0617717602766485,4.096467234694548,2.412442923336189,2.18248192411101,0.49034330209144555,-1.1651355458703556
250,341.29,103.01,31.51,22.17,1.42,0.12865444,3.0,3.3927985504742826,5.019687896463506,2.7992664840514108,2.926715976725255,0.3113866732454366,-1.518479838439692
251,127.28,46.79,18.0,9.68,1.86,0.232548781,3.0,3.0642691065396694,4.1082160530981735,2.4233539131480004,2.176804015986162,0.504605561122534,-1.1739710254975224
252,258.14,87.81,34.04,14.68,2.32,0.133914419,3.0,3.306469535511362,4.8333150116253,2.849069744208485,2.556537959786388,0.6380434759714628,-1.497097424948858
253,142.1,57.14,24.68,8.89,2.78,0.174089909,1.0,3.1043552579029345,4.33671876223988,2.63849686541832,2.0984429094009918,0.7330668605096602,-1.350348843139532
254,255.59,91.28,40.8,9.43,4.33,0.122702267,3.0,3.3033078322748026,4.878465454051854,2.964002756110525,2.1527465159727397,0.9212928716893153,-1.5434172948217257
255,191.97,58.66,23.44,12.03,1.95,0.223156345,1.0,3.2093072238159395,4.366854179515073,2.603939205895049,2.3757303869251505,0.5348757020191118,-1.200061040824083
256,224.1,69.03,30.24,10.53,2.87,0.188116158,2.0,3.260817048452441,4.554306940428793,2.7725393015982056,2.254030042765369,0.748607803606476,-1.3046811021767049
257,250.83,102.46,28.69,19.83,1.45,0.09557202,3.0,3.2973029053083067,5.013421828693492,2.7381533507782367,2.8271163136617257,0.3276743557048593,-1.6690861472043965
258,210.41,66.66,28.32,12.12,2.34,0.189406879,1.0,3.240034193731499,4.513988863047406,2.729635444798796,2.3825238114759975,0.6428263990788345,-1.3005983725215886
259,391.83,106.93,37.62,19.06,1.97,0.137075091,3.0,3.4336907722270156,5.06343368085804,2.9128408205592966,2.7916535772571502,0.5412836525579663,-1.484526683207315
260,348.71,137.23,35.3,30.34,1.16,0.074067258,3.0,3.3992442350504053,5.357080226845632,2.8723413295304354,3.204641294949312,0.1410587797829476,-1.787656325843568
261,131.08,68.44,18.07,16.21,1.11,0.111937711,2.0,3.075065245465489,4.544396424035355,2.426051820095061,2.646080924742271,0.10068398083393759,-1.5907266412762575
262,176.28,56.13,23.65,11.2,2.11,0.22380663,1.0,3.180216238753551,4.31626326953206,2.6099344780780958,2.310475454881975,0.5832412296298082,-1.1982305211325146
263,398.5,119.31,36.51,26.36,1.38,0.111978495,3.0,3.438609634903798,5.192070163216328,2.8938255778415667,3.0804703438063745,0.288741923178004,-1.5905415887851984
264,485.6,151.18,42.82,29.0,1.48,0.084986508,3.0,3.4949587312442816,5.471702499399024,2.9942229782568774,3.164824675819847,0.3434018471681553,-1.7248515329678662
265,157.73,53.36,21.64,10.7,2.02,0.221586171,1.0,3.141504046237645,4.258282356915981,2.549930707519685,2.2686974427635183,0.5568325963116572,-1.204496240865502
266,345.82,121.47,40.24,20.62,1.95,0.093750164,3.0,3.3967535656872085,5.213183857203003,2.9553258730732366,2.862045675747219,0.5348757020191118,-1.6783686918229912
267,344.1,95.65,33.83,20.52,1.65,0.150443946,3.0,3.395259281323276,4.933023906717051,2.8450969562818997,2.8577017045095765,0.4232789705935754,-1.4334659941871277
268,652.45,143.45,47.44,31.67,1.5,0.126825365,3.0,3.574983568987185,5.409516129304628,3.0576951450757432,3.242396597171468,0.3535905539261798,-1.5260566168124152
269,349.77,103.96,26.45,23.6,1.12,0.12945237,3.0,3.400151533862008,5.030435367044204,2.6845781788751344,2.9823487702208347,0.10900250570052679,-1.5151977846530795
270,346.05,113.2,35.79,22.42,1.6,0.108020452,3.0,3.396952703131208,5.130282945398199,2.881139992025759,2.936705757043721,0.4012794903324611,-1.608722140154596
271,187.95,67.07,24.1,14.41,1.67,0.16712665,3.0,3.2021344086401755,4.521061786821868,2.62258211132635,2.5397349900741792,0.4317659473709999,-1.373969686877857
272,178.86,72.91,22.48,17.39,1.29,0.134585732,3.0,3.1852097386380684,4.6175119513508305,2.5757401890712894,2.709344602528275,0.23348595927794386,-1.4944104488810916
273,121.48,46.14,18.03,8.83,2.04,0.228249374,3.0,3.0470182042880127,4.092277967405253,2.4245116027299707,2.0921990227263523,0.5628712735880506,-1.1858216783003332
274,252.95,78.87,30.55,14.9,2.05,0.162656339,3.0,3.29999419874408,4.70853569234233,2.7791783050113197,2.5699939536490053,0.565853207100541,-1.3894944280552282
275,123.83,46.27,17.91,9.7,1.85,0.231359249,3.0,3.0541251120131596,4.0954828628696465,2.419867768545442,2.178700698286395,0.5010889221026787,-1.1772345391628918
276,260.2,107.27,29.78,20.64,1.44,0.090450448,3.0,3.3089963104960995,5.067154628937155,2.762545355129988,2.8629118475680047,0.3223089219829067,-1.6955033421566268
277,1219.63,163.91,68.43,29.91,2.29,0.181583837,1.0,3.7292103152102,5.567710407712533,3.2780649352715736,3.1920664598842956,0.6307368530145102,-1.325645977643036
278,126.31,46.55,17.92,8.96,2.0,0.233162313,3.0,3.061450854478442,4.102356272931956,2.420256090737532,2.1056724340001693,0.5506919380259192,-1.1722922890493066
279,378.92,125.71,32.98,31.24,1.06,0.095910878,3.0,3.42387674913287,5.253594884026183,2.828728133718329,3.2303728272367214,0.05711078367264145,-1.6673731402074856
280,624.65,107.73,43.81,21.6,2.03,0.215289781,3.0,3.5634897047454164,5.0721707593710486,3.008453262239914,2.9034954066740033,0.5598645135019538,-1.2225026342153458
281,122.21,45.92,17.87,9.18,1.95,0.231826446,3.0,3.0492435150306108,4.0868343735203725,2.418312035272478,2.1280181848988438,0.5348757020191118,-1.1759513924807128
282,164.86,67.44,23.23,13.29,1.75,0.144990706,3.0,3.1570035125582296,4.527408906375151,2.5978831603492747,2.4663625833190563,0.46406447306498827,-1.453899667143101
283,219.41,93.36,27.55,20.44,1.35,0.100691943,3.0,3.253873761253606,4.904741352570441,2.7115002201886864,2.8542106885979552,0.2710164092893774,-1.643637515288631
284,358.17,112.54,51.59,11.99,4.3,0.113118953,3.0,3.4072261544468616,5.123416931462889,3.1090408332018553,2.37269414816013,0.9187628506269745,-1.5853856431474953
285,567.47,183.7,47.23,34.8,1.36,0.067264294,3.0,3.53778044710412,5.703522279634179,3.0549637473112443,3.325124700790332,0.2769983690872569,-1.8300919548405556
286,270.48,85.94,29.89,18.56,1.61,0.14648881,3.0,3.3212547900617504,4.808263247841766,2.7649509452785797,2.767820812898054,0.4057717461133307,-1.4482340126780908
287,186.07,73.42,28.28,13.64,2.07,0.138072627,3.0,3.1987161589532254,4.625577051343949,2.7287070927845334,2.4899596231131937,0.5717438870247219,-1.4806008499468064
288,489.4,156.98,51.83,27.59,1.88,0.079439281,3.0,3.497133982584696,5.516377129268432,3.1118667348225664,3.1208127318968812,0.5115437936035909,-1.7560123771526157
289,123.31,46.67,18.12,8.94,2.03,0.226455403,3.0,3.052566615186674,4.105289801773695,2.4279717031808596,2.103612850009096,0.5598645135019538,-1.1908120868494463
290,170.61,61.68,25.94,10.55,2.46,0.179380712,1.0,3.1689254958172635,4.4245533375788035,2.6716651422435196,2.255768318010808,0.6701351099810634,-1.332834065507736
291,119.94,45.8,17.92,9.21,1.95,0.228714174,1.0,3.042270351411196,4.083854512145556,2.420256090737532,2.1310222250459088,0.5348757020191118,-1.1845331344954704
292,122.79,46.26,17.98,7.32,2.46,0.229515349,3.0,3.0510001706318404,4.09523664146626,2.4225809127058837,1.9186540591174945,0.6701351099810634,-1.1823163128103218
293,868.96,201.92,47.36,44.87,1.06,0.085251318,3.0,3.648105378852598,5.816596921151018,3.0566562205201686,3.5467718702097533,0.05711078367264145,-1.723399582438481
294,135.25,57.55,20.71,11.66,1.78,0.163345287,3.0,3.086486417809961,4.3449229659117545,2.5200065545405392,2.3472368668223638,0.4755408065611479,-1.3870827617541475
295,341.95,126.31,48.94,14.78,3.31,0.085732824,1.0,3.3933787061270655,5.259206785767126,3.0768176963800262,2.5626800690654483,0.8141340782232187,-1.7207674516747018
296,339.54,83.95,26.53,22.17,1.2,0.192712344,3.0,3.391253684554692,4.78101878743247,2.686578303376446,2.926715976725255,0.17129824093083754,-1.2902296252111753
297,378.12,94.88,31.63,23.56,1.34,0.168011995,3.0,3.4232553665393692,4.923587741483456,2.80172897552793,2.980840673899912,0.2649590298140219,-1.370929137919498
298,201.48,77.22,27.53,14.07,1.96,0.135155069,3.0,3.2255778313032737,4.684019769306079,2.7110215991400235,2.518105009594068,0.5380935017430274,-1.4921388838886316
299,412.75,91.55,38.86,16.57,2.35,0.196983739,1.0,3.448793518689644,4.881908745870111,2.933350034228096,2.6658749608425127,0.6451920194372506,-1.2770112615214064
300,432.95,121.67,36.09,24.31,1.48,0.116985145,3.0,3.462524899507393,5.21512044600528,2.8864602602417686,3.0086849934871984,0.3434018471681553,-1.5681695155975819
301,687.57,190.53,52.41,38.5,1.36,0.075761781,3.0,3.588686811988957,5.74712912924339,3.118635618450093,3.4134940698042175,0.2769983690872569,-1.7775083115339418
302,126.88,46.36,17.77,9.82,1.81,0.236138232,3.0,3.0631100901038444,4.097696545086096,2.4144054883720747,2.1899962920452816,0.48669458003862515,-1.1641926329442727
303,126.35,47.24,18.2,7.85,2.32,0.226472492,3.0,3.061567586485592,4.119125302540692,2.4310311449695092,1.9834808311956538,0.6380434759714628,-1.1907644206534045
304,299.78,125.52,34.78,19.32,1.8,0.076109135,3.0,3.3533223213861945,5.251812386684429,2.8628523150416836,2.8037916092070403,0.48301160162745826,-1.7754475143533615
305,121.43,46.15,18.21,139.95,1.3,0.228056563,1.0,3.046865195801543,4.092524807325037,2.4314125104506785,4.513509979170923,0.23994417853023506,-1.186356731277361
306,770.1,141.8,52.55,24.59,2.14,0.153198549,3.0,3.6178128904405544,5.395823605342175,3.1202568561677158,3.0188524258115508,0.5916251195697484,-1.423338335710913
307,499.91,136.36,44.87,29.04,1.55,0.107541931,3.0,3.5030457141748506,5.349563561500917,3.0232938709276316,3.1660406373734906,0.3780855581899034,-1.6109511477043013
308,133.24,55.13,24.45,7.61,3.21,0.175355192,1.0,3.081035083442944,4.295656951409824,2.632236730893364,1.9547061955933078,0.8005813835169282,-1.3461271310700156
309,184.69,69.08,30.85,9.99,3.09,0.154809895,1.0,3.196180395161683,4.555143049828669,2.7855313302199898,2.2057556737473716,0.7833443470575946,-1.4174722029963667
310,242.91,92.03,23.94,22.7,1.05,0.114721956,3.0,3.287000420021357,4.8880060020628875,2.618115861897235,2.94775805084433,0.04797641808538017,-1.5781989088961117
311,159.59,85.97,29.43,13.74,2.14,0.086371769,3.0,3.1456276912089876,4.808669287651556,2.7548241324708083,2.496586375024098,0.5916251195697484,-1.717290405110973
312,216.67,76.85,22.4,19.58,1.14,0.146747608,3.0,3.2497339626268653,4.678452832944683,2.573329297577002,2.8157613822793848,0.12526845354571445,-1.4472593277091723
313,208.36,64.26,21.34,16.31,1.31,0.201833336,3.0,3.236781841368507,4.471723873221663,2.5404385346784957,2.6516246537498094,0.2463189145525122,-1.2622414097646213
314,124.32,46.1,17.85,9.54,1.87,0.233990994,1.0,3.055586488323471,4.091290090647722,2.4175326978601177,2.1634123384678636,0.5080903662539253,-1.170029701899046
315,161.72,67.7,30.06,8.55,3.51,0.141138789,1.0,3.1502793075366364,4.531848951439114,2.7686491407333973,2.0624668353863176,0.8392655124472854,-1.4686552031387212
316,231.05,75.44,32.09,12.49,2.57,0.162391242,1.0,3.2707901255796963,4.656998260342675,2.8110720360014736,2.4099131118059933,0.6932602179822497,-1.390424281252525
317,127.37,56.74,19.93,13.21,1.51,0.158251734,3.0,3.0645292798160195,4.328659671965914,2.4937181409192752,2.4608784791480565,0.35859919508182697,-1.4050819464933066
318,122.0,46.2,18.01,8.95,2.01,0.228631397,1.0,3.0486050033063443,4.093758232406996,2.4237400508677753,2.1046432387207927,0.5537751854209668,-1.1847624809346833
319,143.4,58.78,20.66,13.9,1.49,0.166016013,3.0,3.1076291464858543,4.369201062020801,2.518355079080865,2.507085821605458,0.348525115220464,-1.377799730924128
320,232.01,82.35,35.47,10.06,3.52,0.136848326,3.0,3.2721392305502937,4.758657366238311,2.875409418659178,2.2121641433838084,0.8404584761476946,-1.4854218746768897
321,260.11,74.84,32.08,13.52,2.37,0.185758837,1.0,3.3088864221484644,4.647750925906019,2.8108705329120305,2.481940682604276,0.6498725570129459,-1.3121878529670303
322,122.91,46.12,17.96,8.73,2.06,0.231136543,1.0,3.051362367137046,4.091784132486248,2.421806943687603,2.0816941016265362,0.5688106386426607,-1.1778468264316582
323,301.76,113.96,35.94,23.01,1.56,0.09294302,3.0,3.3553517884035116,5.138141521973997,2.883806375407298,2.959830769869693,0.38282483698595865,-1.6825210264618309
324,350.03,84.73,33.57,17.96,1.87,0.195025251,2.0,3.4003735723982147,4.791771117046397,2.8401396264804584,2.7383265423428105,0.5080903662539253,-1.2830472134861484
325,215.04,106.15,32.77,20.37,1.61,0.076337731,3.0,3.2472411624940283,5.054854018158141,2.8246108511848993,2.851144404385274,0.4057717461133307,-1.7740948317354197
326,125.02,46.45,18.07,7.5,2.41,0.231775779,1.0,3.057662160028431,4.099906079714831,2.426051820095061,1.9412017205613565,0.6590361140902694,-1.1760904619314763
327,132.6,52.95,22.38,8.81,2.54,0.189178417,1.0,3.0792784822313886,4.2494542292927955,2.5727250599901312,2.0901079435306844,0.6871215362604893,-1.3013196268455691
328,258.77,82.05,30.62,16.17,1.89,0.153750574,3.0,3.307244861510503,4.754417918481445,2.780666940278386,2.643853494027407,0.514966290362661,-1.421323900939136
329,272.39,107.35,27.57,22.67,1.22,0.094546848,3.0,3.323470484658493,5.068028490290005,2.711978450248442,2.9465806595655866,0.1857869613984005,-1.6742943123724179
330,388.19,114.22,35.46,23.97,1.48,0.119020021,3.0,3.430963619601465,5.1408183635951765,2.8752294014768105,2.9961742647611236,0.3434018471681553,-1.5592656862289682
331,626.41,144.36,48.28,28.55,1.69,0.120233344,3.0,3.564235525994388,5.41700281049815,3.068486220743638,3.1510239867670427,0.4400827324040004,-1.5540065925859414
332,195.86,85.73,28.25,15.65,1.8,0.1065958,3.0,3.2160776542947973,4.805417129355901,2.728009858171483,2.61436538981935,0.48301160162745826,-1.6153785814439676
333,231.86,96.92,28.88,19.58,1.48,0.098732245,3.0,3.2719288772063173,4.948428284154249,2.7424794880117775,2.8157613822793848,0.3434018471681553,-1.6532702434408824
334,121.35,43.93,17.01,10.16,1.67,0.251522804,3.0,3.0466202240857747,4.036417359332577,2.3838822872697687,2.2212393163880924,0.4317659473709999,-1.1234076797526589
335,636.64,181.98,48.46,33.29,1.46,0.076896503,3.0,3.5685211428413544,5.692293926516976,3.0707710983990526,3.2862224663541726,0.33297756559215047,-1.7708001188313545
336,121.49,46.59,18.1,8.68,2.08,0.223879899,1.0,3.0470487968697264,4.103334926766037,2.4272044664597328,2.0763947404945124,0.5746532653948717,-1.1980245029440222
337,304.27,90.07,32.84,19.73,1.66,0.15002333,3.0,3.357901529815526,4.862912559588389,2.8259865709383756,2.8225922566300055,0.42754407771130026,-1.4350236886395495
338,216.86,69.0,30.27,10.29,2.94,0.182197017,1.0,3.2500230618561283,4.55380499392623,2.7731851269767787,2.232899508593652,0.76013661288396,-1.3236560923434462
339,118.9,45.56,17.88,8.94,2.0,0.229126022,1.0,3.039022216131456,4.077872094953963,2.4187013358475205,2.103612850009096,0.5506919380259192,-1.1833928975490997
340,120.77,45.74,17.9,8.83,2.03,0.230901491,1.0,3.0448383333347677,4.082361751968085,2.4194792021931923,2.0921990227263523,0.5598645135019538,-1.1784934987943327
341,328.4,88.9,25.89,19.54,1.32,0.166210945,2.0,3.3811889268424085,4.847680667187336,2.6703837973511697,2.813930647299404,0.25261187151335246,-1.3771262279852277
342,125.68,46.81,18.09,9.41,1.92,0.229429301,2.0,3.0596064222572865,4.108703056693285,2.4268204901232084,2.1507934168646115,0.5250525398544246,-1.1825541480111474
343,211.0,70.66,24.16,15.5,1.56,0.169042217,3.0,3.240963158854226,4.58126738578833,2.6242483558782985,2.6056701094913777,0.38282483698595865,-1.3674049353897313
344,465.82,160.2,46.1,28.98,1.59,0.072602755,3.0,3.4832944663041725,5.540495639374335,3.0400276106565336,3.164216042526225,0.3967394935637946,-1.7965568085597552
345,312.65,99.44,34.66,18.0,1.93,0.126472526,3.0,3.3662339071105998,4.978425491614693,2.8606398551518906,2.740324407527997,0.5283556154250564,-1.5275268908734054
346,460.81,116.34,37.35,26.82,1.39,0.136183273,3.0,3.480245016104451,5.162427795749731,2.908274176117271,3.0957819848269676,0.2945063662714666,-1.4880532015161607
347,123.71,48.71,19.58,9.3,2.11,0.208558809,1.0,3.0537661604585904,4.154075411175949,2.4815429921937366,2.1399738188960655,0.5832412296298082,-1.2421587360998896
348,273.11,90.72,27.57,21.98,1.25,0.132736851,3.0,3.3243008615176244,4.8712923351834085,2.711978450248442,2.919045283386273,0.20678240991806923,-1.5018332813347395
349,119.28,45.57,17.99,8.51,2.11,0.22975743,2.0,3.040212994124242,4.078121969508946,2.422967533855883,2.058137102493947,0.5832412296298082,-1.1816475352505558
350,664.71,153.84,44.15,34.9,1.26,0.112344977,3.0,3.579866239338096,5.492393104004894,3.0132570994071206,3.327638875561373,0.21359261319142167,-1.5888808057308488
351,763.89,158.53,50.38,32.21,1.56,0.121581612,3.0,3.615755044630044,5.5280460374542955,3.0945645240790407,3.2572585946442576,0.38282483698595865,-1.5482054083902705
352,500.45,177.3,40.61,35.77,1.14,0.063680023,3.0,3.50334539943334,5.6612153307152875,2.961073921185804,3.3492020084292835,0.12526845354571445,-1.8536532210422059
353,597.19,118.85,45.63,20.82,2.19,0.169111891,2.0,3.5515140323466725,5.18752606298847,3.0336934207625785,2.8706684434708594,0.6051652645932718,-1.3671671294283683
354,557.4,108.14,37.39,20.82,1.8,0.190657645,3.0,3.532929074965744,5.076624249241456,2.9089530567952933,2.8706684434708594,0.48301160162745826,-1.2966603185357557
